Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
DDP70,Exp_Arroz,,,,,,2059,,,,,,,,,,,,,,,,0.102329,0.102329,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2060,,,,,,,,,,,,,,,,0.103917,0.103917,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2061,,,,,,,,,,,,,,,,0.1055,0.1055,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2062,,,,,,,,,,,,,,,,0.107085,0.107085,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2063,,,,,,,,,,,,,,,,0.108672,0.108672,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2064,,,,,,,,,,,,,,,,0.110263,0.110263,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2065,,,,,,,,,,,,,,,,0.111852,0.111852,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2066,,,,,,,,,,,,,,,,0.113439,0.113439,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2067,,,,,,,,,,,,,,,,0.115021,0.115021,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2068,,,,,,,,,,,,,,,,0.116602,0.116602,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2069,,,,,,,,,,,,,,,,0.118179,0.118179,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Arroz,,,,,,2070,,,,,,,,,,,,,,,,0.119753,0.119753,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2018,,,,,,,,,,,,,,,,0.154384,0.154384,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2019,,,,,,,,,,,,,,,,0.201227,0.201227,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2020,,,,,,,,,,,,,,,,0.243911,0.243911,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2021,,,,,,,,,,,,,,,,0.214664,0.214664,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2022,,,,,,,,,,,,,,,,0.213611,0.213611,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2023,,,,,,,,,,,,,,,,0.206024,0.206024,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2024,,,,,,,,,,,,,,,,0.24456,0.24456,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2025,,,,,,,,,,,,,,,,0.240174,0.240174,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2026,,,,,,,,,,,,,,,,0.244283,0.244283,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2027,,,,,,,,,,,,,,,,0.24845,0.24845,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2028,,,,,,,,,,,,,,,,0.252675,0.252675,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2029,,,,,,,,,,,,,,,,0.256961,0.256961,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2030,,,,,,,,,,,,,,,,0.261306,0.261306,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2031,,,,,,,,,,,,,,,,0.265713,0.265713,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2032,,,,,,,,,,,,,,,,0.270182,0.270182,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2033,,,,,,,,,,,,,,,,0.274714,0.274714,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2034,,,,,,,,,,,,,,,,0.279309,0.279309,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2035,,,,,,,,,,,,,,,,0.283969,0.283969,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2036,,,,,,,,,,,,,,,,0.29314,0.29314,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2037,,,,,,,,,,,,,,,,0.300659,0.300659,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2038,,,,,,,,,,,,,,,,0.306827,0.306827,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2039,,,,,,,,,,,,,,,,0.317968,0.317968,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2040,,,,,,,,,,,,,,,,0.328297,0.328297,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2041,,,,,,,,,,,,,,,,0.338127,0.338127,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2042,,,,,,,,,,,,,,,,0.347783,0.347783,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2043,,,,,,,,,,,,,,,,0.355833,0.355833,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2044,,,,,,,,,,,,,,,,0.365599,0.365599,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2045,,,,,,,,,,,,,,,,0.374547,0.374547,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2046,,,,,,,,,,,,,,,,0.385796,0.385796,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2047,,,,,,,,,,,,,,,,0.395449,0.395449,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2048,,,,,,,,,,,,,,,,0.404965,0.404965,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2049,,,,,,,,,,,,,,,,0.414793,0.414793,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2050,,,,,,,,,,,,,,,,0.424764,0.424764,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2051,,,,,,,,,,,,,,,,0.435885,0.435885,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2052,,,,,,,,,,,,,,,,0.446385,0.446385,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2053,,,,,,,,,,,,,,,,0.457014,0.457014,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2054,,,,,,,,,,,,,,,,0.467948,0.467948,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2055,,,,,,,,,,,,,,,,0.479033,0.479033,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2056,,,,,,,,,,,,,,,,0.490449,0.490449,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2057,,,,,,,,,,,,,,,,0.501699,0.501699,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2058,,,,,,,,,,,,,,,,0.513137,0.513137,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2059,,,,,,,,,,,,,,,,0.524757,0.524757,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2060,,,,,,,,,,,,,,,,0.536512,0.536512,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2061,,,,,,,,,,,,,,,,0.54836,0.54836,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2062,,,,,,,,,,,,,,,,0.560331,0.560331,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2063,,,,,,,,,,,,,,,,0.572438,0.572438,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2064,,,,,,,,,,,,,,,,0.584682,0.584682,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2065,,,,,,,,,,,,,,,,0.597038,0.597038,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2066,,,,,,,,,,,,,,,,0.609502,0.609502,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2067,,,,,,,,,,,,,,,,0.62206,0.62206,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2068,,,,,,,,,,,,,,,,0.63473,0.63473,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2069,,,,,,,,,,,,,,,,0.647505,0.647505,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cacao,,,,,,2070,,,,,,,,,,,,,,,,0.66038,0.66038,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2018,,,,,,,,,,,,,,,,0.00457822,0.00457822,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2019,,,,,,,,,,,,,,,,0.00183901,0.00183901,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2020,,,,,,,,,,,,,,,,0.00193538,0.00193538,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2021,,,,,,,,,,,,,,,,0.00402268,0.00402268,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2022,,,,,,,,,,,,,,,,0.00400294,0.00400294,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2023,,,,,,,,,,,,,,,,0.00381364,0.00381364,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2024,,,,,,,,,,,,,,,,0.00449956,0.00449956,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2025,,,,,,,,,,,,,,,,0.00439236,0.00439236,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2026,,,,,,,,,,,,,,,,0.00517464,0.00517464,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2027,,,,,,,,,,,,,,,,0.0054719,0.0054719,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2028,,,,,,,,,,,,,,,,0.00579933,0.00579933,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2029,,,,,,,,,,,,,,,,0.00608352,0.00608352,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2030,,,,,,,,,,,,,,,,0.00645248,0.00645248,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2031,,,,,,,,,,,,,,,,0.00601075,0.00601075,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2032,,,,,,,,,,,,,,,,0.00624686,0.00624686,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2033,,,,,,,,,,,,,,,,0.00657158,0.00657158,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2034,,,,,,,,,,,,,,,,0.00677454,0.00677454,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2035,,,,,,,,,,,,,,,,0.00696686,0.00696686,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2036,,,,,,,,,,,,,,,,0.00715224,0.00715224,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2037,,,,,,,,,,,,,,,,0.00729562,0.00729562,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2038,,,,,,,,,,,,,,,,0.00740491,0.00740491,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2039,,,,,,,,,,,,,,,,0.00763246,0.00763246,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2040,,,,,,,,,,,,,,,,0.00783828,0.00783828,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2041,,,,,,,,,,,,,,,,0.00803014,0.00803014,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2042,,,,,,,,,,,,,,,,0.00821598,0.00821598,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2043,,,,,,,,,,,,,,,,0.0083622,0.0083622,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2044,,,,,,,,,,,,,,,,0.00854711,0.00854711,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2045,,,,,,,,,,,,,,,,0.00871116,0.00871116,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2046,,,,,,,,,,,,,,,,0.00892689,0.00892689,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2047,,,,,,,,,,,,,,,,0.00910378,0.00910378,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2048,,,,,,,,,,,,,,,,0.00927582,0.00927582,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2049,,,,,,,,,,,,,,,,0.00945333,0.00945333,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2050,,,,,,,,,,,,,,,,0.00963245,0.00963245,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2051,,,,,,,,,,,,,,,,0.00983581,0.00983581,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2052,,,,,,,,,,,,,,,,0.0100233,0.0100233,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2053,,,,,,,,,,,,,,,,0.010212,0.010212,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2054,,,,,,,,,,,,,,,,0.0104058,0.0104058,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2055,,,,,,,,,,,,,,,,0.0106011,0.0106011,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2056,,,,,,,,,,,,,,,,0.0108019,0.0108019,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2057,,,,,,,,,,,,,,,,0.0109973,0.0109973,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2058,,,,,,,,,,,,,,,,0.0111951,0.0111951,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2059,,,,,,,,,,,,,,,,0.0113951,0.0113951,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2060,,,,,,,,,,,,,,,,0.0115962,0.0115962,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2061,,,,,,,,,,,,,,,,0.0117976,0.0117976,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2062,,,,,,,,,,,,,,,,0.0119999,0.0119999,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2063,,,,,,,,,,,,,,,,0.0122033,0.0122033,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2064,,,,,,,,,,,,,,,,0.0124079,0.0124079,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2065,,,,,,,,,,,,,,,,0.0126132,0.0126132,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2066,,,,,,,,,,,,,,,,0.012819,0.012819,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2067,,,,,,,,,,,,,,,,0.0130251,0.0130251,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2068,,,,,,,,,,,,,,,,0.0132318,0.0132318,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2069,,,,,,,,,,,,,,,,0.0134389,0.0134389,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cafe,,,,,,2070,,,,,,,,,,,,,,,,0.0136465,0.0136465,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2018,,,,,,,,,,,,,,,,0.00389659,0.00389659,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2019,,,,,,,,,,,,,,,,0.0597304,0.0597304,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2020,,,,,,,,,,,,,,,,0.0343686,0.0343686,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2021,,,,,,,,,,,,,,,,0.0216613,0.0216613,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2022,,,,,,,,,,,,,,,,0.021555,0.021555,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2023,,,,,,,,,,,,,,,,0.0205356,0.0205356,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2024,,,,,,,,,,,,,,,,0.0242292,0.0242292,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2025,,,,,,,,,,,,,,,,0.0236519,0.0236519,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2026,,,,,,,,,,,,,,,,0.0278643,0.0278643,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2027,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2028,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2029,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2030,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2031,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2032,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2033,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2034,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2035,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2036,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2037,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2038,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2039,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2040,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2041,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2042,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2043,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2044,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2045,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2046,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2047,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2048,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2049,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2050,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2051,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2052,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2053,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2054,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2055,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2056,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2057,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2058,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2059,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2060,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2061,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2062,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2063,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2064,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2065,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2066,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2067,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2068,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2069,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Cana,,,,,,2070,,,,,,,,,,,,,,,,0.0240424,0.0240424,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2018,,,,,,,,,,,,,,,,4.455e-05,4.455e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2019,,,,,,,,,,,,,,,,0.00519156,0.00519156,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2020,,,,,,,,,,,,,,,,9.9e-06,9.9e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2021,,,,,,,,,,,,,,,,0.00460647,0.00460647,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2022,,,,,,,,,,,,,,,,0.00458386,0.00458386,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2023,,,,,,,,,,,,,,,,0.00436708,0.00436708,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2024,,,,,,,,,,,,,,,,0.00515255,0.00515255,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2025,,,,,,,,,,,,,,,,0.00502979,0.00502979,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2026,,,,,,,,,,,,,,,,0.0059256,0.0059256,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,Exp_Maiz,,,,,,2027,,,,,,,,,,,,,,,,0.006266,0.006266,,,,,,,,,,,,,,,,,,,,,,,,,,
